,Timestamp,id,lat,long,LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,time_delta_seconds,timestamp_salida,time_delta_minutes,weekend,workable_hour,workable_move,hour,moment_of_day,dates
31904,2014-01-13 12:04:16,2,36.05979368,24.8579989,Azada,Lars,2.0,Engineering,Engineer,5925.0,2014-01-13 13:43:01,98.75,False,True,True,12,Morning,2014-01-13
32179,2014-01-13 13:49:16,2,36.04802444,24.87957114,Azada,Lars,2.0,Engineering,Engineer,12525.0,2014-01-13 17:18:01,208.75,False,True,True,13,Afternoon,2014-01-13
32662,2014-01-13 17:28:28,2,36.08550587,24.86039669,Azada,Lars,2.0,Engineering,Engineer,4233.0,2014-01-13 18:39:01,70.55,False,True,True,17,Afternoon,2014-01-13
32760,2014-01-13 18:41:13,2,36.07663964,24.85759667,Azada,Lars,2.0,Engineering,Engineer,7608.0,2014-01-13 20:48:01,126.8,False,True,True,18,Afternoon,2014-01-13
32852,2014-01-13 20:50:13,2,36.08547529,24.86038463,Azada,Lars,2.0,Engineering,Engineer,39528.0,2014-01-14 07:49:01,658.8,False,True,True,20,Evening,2014-01-13
32978,2014-01-14 07:53:22,2,36.0818054,24.850907100000004,Azada,Lars,2.0,Engineering,Engineer,2139.0,2014-01-14 08:29:01,35.65,False,True,True,7,Morning,2014-01-14
33891,2014-01-14 08:49:11,2,36.04802659,24.87956625,Azada,Lars,2.0,Engineering,Engineer,11450.0,2014-01-14 12:00:01,190.83333333333334,False,True,True,8,Morning,2014-01-14
34047,2014-01-14 12:03:42,2,36.05577247,24.902575100000004,Azada,Lars,2.0,Engineering,Engineer,5719.0,2014-01-14 13:39:01,95.31666666666666,False,True,True,12,Morning,2014-01-14
34193,2014-01-14 13:42:42,2,36.04802875,24.87957298,Azada,Lars,2.0,Engineering,Engineer,13099.0,2014-01-14 17:21:01,218.31666666666666,False,True,True,13,Afternoon,2014-01-14
34686,2014-01-14 17:31:28,2,36.08545266,24.86037039,Azada,Lars,2.0,Engineering,Engineer,3093.0,2014-01-14 18:23:01,51.55,False,True,True,17,Afternoon,2014-01-14
34771,2014-01-14 18:28:01,2,36.07663312,24.85760976,Azada,Lars,2.0,Engineering,Engineer,4620.0,2014-01-14 19:45:01,77.0,False,True,True,18,Afternoon,2014-01-14
34853,2014-01-14 19:47:12,2,36.08550991,24.86037451,Azada,Lars,2.0,Engineering,Engineer,889.0,2014-01-14 20:02:01,14.816666666666666,False,True,True,19,Evening,2014-01-14
34854,2014-01-14 20:02:01,2,36.08543115,24.86042993,Azada,Lars,2.0,Engineering,Engineer,43680.0,2014-01-15 08:10:01,728.0,False,True,True,20,Evening,2014-01-14
35722,2014-01-15 08:28:18,2,36.04802814,24.8795705,Azada,Lars,2.0,Engineering,Engineer,13783.0,2014-01-15 12:18:01,229.71666666666667,False,True,True,8,Morning,2014-01-15
35873,2014-01-15 12:21:42,2,36.05582508,24.90248713,Azada,Lars,2.0,Engineering,Engineer,3979.0,2014-01-15 13:28:01,66.31666666666666,False,True,True,12,Morning,2014-01-15
36037,2014-01-15 13:31:42,2,36.04802599,24.87957074,Azada,Lars,2.0,Engineering,Engineer,13519.0,2014-01-15 17:17:01,225.31666666666666,False,True,True,13,Afternoon,2014-01-15
36550,2014-01-15 17:27:28,2,36.08543542,24.8604538,Azada,Lars,2.0,Engineering,Engineer,3993.0,2014-01-15 18:34:01,66.55,False,True,True,17,Afternoon,2014-01-15
36641,2014-01-15 18:39:01,2,36.07665758,24.857585600000004,Azada,Lars,2.0,Engineering,Engineer,4740.0,2014-01-15 19:58:01,79.0,False,True,True,18,Afternoon,2014-01-15
36740,2014-01-15 20:00:13,2,36.08543001,24.8603669,Azada,Lars,2.0,Engineering,Engineer,42948.0,2014-01-16 07:56:01,715.8,False,True,True,20,Evening,2014-01-15
36888,2014-01-16 08:00:22,2,36.08182504,24.85089934,Azada,Lars,2.0,Engineering,Engineer,1539.0,2014-01-16 08:26:01,25.65,False,True,True,8,Morning,2014-01-16
37807,2014-01-16 08:47:21,2,36.04802899,24.87957418,Azada,Lars,2.0,Engineering,Engineer,11500.0,2014-01-16 11:59:01,191.66666666666666,False,True,True,8,Morning,2014-01-16
38236,2014-01-16 12:08:27,2,36.07669148,24.85762183,Azada,Lars,2.0,Engineering,Engineer,5854.0,2014-01-16 13:46:01,97.56666666666666,False,True,True,12,Morning,2014-01-16
38690,2014-01-16 13:55:27,2,36.04802872,24.87957566,Azada,Lars,2.0,Engineering,Engineer,12274.0,2014-01-16 17:20:01,204.56666666666666,False,True,True,13,Afternoon,2014-01-16
39173,2014-01-16 17:30:28,2,36.08549303,24.86037714,Azada,Lars,2.0,Engineering,Engineer,4773.0,2014-01-16 18:50:01,79.55,False,True,True,17,Afternoon,2014-01-16
39379,2014-01-16 18:55:28,2,36.06582672,24.84977688,Azada,Lars,2.0,Engineering,Engineer,4773.0,2014-01-16 20:15:01,79.55,False,True,True,18,Afternoon,2014-01-16
39593,2014-01-16 20:20:28,2,36.08544323,24.86038904,Azada,Lars,2.0,Engineering,Engineer,40233.0,2014-01-17 07:31:01,670.55,False,True,True,20,Evening,2014-01-16
39749,2014-01-17 07:35:22,2,36.08176406,24.85094559,Azada,Lars,2.0,Engineering,Engineer,2019.0,2014-01-17 08:09:01,33.65,False,True,True,7,Morning,2014-01-17
40663,2014-01-17 08:29:11,2,36.04802476,24.87957599,Azada,Lars,2.0,Engineering,Engineer,14090.0,2014-01-17 12:24:01,234.83333333333334,False,True,True,8,Morning,2014-01-17
40769,2014-01-17 12:26:05,2,36.05196736,24.8708077,Azada,Lars,2.0,Engineering,Engineer,4496.0,2014-01-17 13:41:01,74.93333333333334,False,True,True,12,Morning,2014-01-17
40876,2014-01-17 13:43:05,2,36.04802356,24.87957652,Azada,Lars,2.0,Engineering,Engineer,12536.0,2014-01-17 17:12:01,208.93333333333334,False,True,True,13,Afternoon,2014-01-17
41382,2014-01-17 17:22:28,2,36.08545903,24.86040478,Azada,Lars,2.0,Engineering,Engineer,3633.0,2014-01-17 18:23:01,60.55,False,True,True,17,Afternoon,2014-01-17
41469,2014-01-18 18:25:13,2,36.07663031,24.85760686,Azada,Lars,2.0,Engineering,Engineer,6828.0,2014-01-18 20:19:01,113.8,True,True,False,18,Afternoon,2014-01-18
41558,2014-01-18 20:21:13,2,36.08549641,24.86040295,Azada,Lars,2.0,Engineering,Engineer,78888.0,2014-01-19 18:16:01,1314.8,True,True,False,20,Evening,2014-01-18
41646,2014-01-19 18:18:13,2,36.07668936,24.85757343,Azada,Lars,2.0,Engineering,Engineer,7608.0,2014-01-19 20:25:01,126.8,True,True,False,18,Afternoon,2014-01-19
41865,2014-01-06 07:22:48,3,36.08181648,24.85094659,Balas,Felix,3.0,Engineering,Engineer,1453.0,2014-01-06 07:47:01,24.216666666666665,False,True,True,7,Morning,2014-01-06
42762,2014-01-06 08:07:11,3,36.04802173,24.87957273,Balas,Felix,3.0,Engineering,Engineer,14510.0,2014-01-06 12:09:01,241.83333333333334,False,True,True,8,Morning,2014-01-06
42906,2014-01-06 12:12:42,3,36.05578367,24.9024857,Balas,Felix,3.0,Engineering,Engineer,5839.0,2014-01-06 13:50:01,97.31666666666666,False,True,True,12,Morning,2014-01-06
43053,2014-01-06 13:53:42,3,36.04802549,24.87956511,Balas,Felix,3.0,Engineering,Engineer,13339.0,2014-01-06 17:36:01,222.31666666666666,False,True,True,13,Afternoon,2014-01-06
43570,2014-01-06 17:47:11,3,36.08662294,24.85759706,Balas,Felix,3.0,Engineering,Engineer,50870.0,2014-01-07 07:55:01,847.8333333333334,False,True,True,17,Afternoon,2014-01-06
44460,2014-01-07 08:14:33,3,36.04802202,24.87957072,Balas,Felix,3.0,Engineering,Engineer,14188.0,2014-01-07 12:11:01,236.46666666666667,False,True,True,8,Morning,2014-01-07
44615,2014-01-07 12:14:42,3,36.05581738,24.90255021,Balas,Felix,3.0,Engineering,Engineer,5959.0,2014-01-07 13:54:01,99.31666666666666,False,True,True,12,Morning,2014-01-07
44777,2014-01-07 13:57:42,3,36.04802372,24.87956805,Balas,Felix,3.0,Engineering,Engineer,13579.0,2014-01-07 17:44:01,226.31666666666666,False,True,True,13,Afternoon,2014-01-07
45300,2014-01-07 17:55:11,3,36.08664976,24.85761309,Balas,Felix,3.0,Engineering,Engineer,47270.0,2014-01-08 07:03:01,787.8333333333334,False,True,True,17,Afternoon,2014-01-07
45432,2014-01-08 07:06:48,3,36.08174624,24.8509095,Balas,Felix,3.0,Engineering,Engineer,2293.0,2014-01-08 07:45:01,38.21666666666667,False,True,True,7,Morning,2014-01-08
46332,2014-01-08 08:05:11,3,36.04802782,24.87957383,Balas,Felix,3.0,Engineering,Engineer,14870.0,2014-01-08 12:13:01,247.83333333333334,False,True,True,8,Morning,2014-01-08
46790,2014-01-08 12:22:27,3,36.07664817,24.85758621,Balas,Felix,3.0,Engineering,Engineer,5374.0,2014-01-08 13:52:01,89.56666666666666,False,True,True,12,Morning,2014-01-08
47240,2014-01-08 14:01:27,3,36.04802293,24.87956708,Balas,Felix,3.0,Engineering,Engineer,12934.0,2014-01-08 17:37:01,215.56666666666666,False,True,True,14,Afternoon,2014-01-08
47761,2014-01-08 17:48:11,3,36.08664194,24.85764399,Balas,Felix,3.0,Engineering,Engineer,4070.0,2014-01-08 18:56:01,67.83333333333333,False,True,True,17,Afternoon,2014-01-08
47860,2014-01-08 18:58:53,3,36.07526505,24.8563343,Balas,Felix,3.0,Engineering,Engineer,6848.0,2014-01-08 20:53:01,114.13333333333334,False,True,True,18,Afternoon,2014-01-08
47959,2014-01-08 20:56:01,3,36.08670194,24.85762065,Balas,Felix,3.0,Engineering,Engineer,38760.0,2014-01-09 07:42:01,646.0,False,True,True,20,Evening,2014-01-08
48849,2014-01-09 08:01:33,3,36.04802815,24.87957192,Balas,Felix,3.0,Engineering,Engineer,15268.0,2014-01-09 12:16:01,254.46666666666667,False,True,True,8,Morning,2014-01-09
49304,2014-01-09 12:25:27,3,36.07665839,24.85757095,Balas,Felix,3.0,Engineering,Engineer,4894.0,2014-01-09 13:47:01,81.56666666666666,False,True,True,12,Morning,2014-01-09
49766,2014-01-09 13:56:27,3,36.04802831,24.87957187,Balas,Felix,3.0,Engineering,Engineer,13594.0,2014-01-09 17:43:01,226.56666666666666,False,True,True,13,Afternoon,2014-01-09
50283,2014-01-09 17:54:11,3,36.08671842,24.85756336,Balas,Felix,3.0,Engineering,Engineer,6650.0,2014-01-09 19:45:01,110.83333333333333,False,True,True,17,Afternoon,2014-01-09
50374,2014-01-09 19:47:28,3,36.07662567,24.8576045,Balas,Felix,3.0,Engineering,Engineer,6993.0,2014-01-09 21:44:01,116.55,False,True,True,19,Evening,2014-01-09
50463,2014-01-09 21:46:25,3,36.08657807,24.857577,Balas,Felix,3.0,Engineering,Engineer,30876.0,2014-01-10 06:21:01,514.6,False,False,False,21,Evening,2014-01-09
50464,2014-01-10 06:21:01,3,36.08669329,24.85756832,Balas,Felix,3.0,Engineering,Engineer,4740.0,2014-01-10 07:40:01,79.0,False,True,True,6,Morning,2014-01-10
50591,2014-01-10 07:43:48,3,36.08175586,24.85090153,Balas,Felix,3.0,Engineering,Engineer,1213.0,2014-01-10 08:04:01,20.216666666666665,False,True,True,7,Morning,2014-01-10
51492,2014-01-10 08:24:11,3,36.04802902,24.87957471,Balas,Felix,3.0,Engineering,Engineer,14330.0,2014-01-10 12:23:01,238.83333333333334,False,True,True,8,Morning,2014-01-10
51643,2014-01-10 12:26:42,3,36.05574815,24.90249466,Balas,Felix,3.0,Engineering,Engineer,5119.0,2014-01-10 13:52:01,85.31666666666666,False,True,True,12,Morning,2014-01-10
51805,2014-01-10 13:55:42,3,36.04802502,24.87957594,Balas,Felix,3.0,Engineering,Engineer,13699.0,2014-01-10 17:44:01,228.31666666666666,False,True,True,13,Afternoon,2014-01-10
52323,2014-01-10 17:55:11,3,36.08671317,24.85767289,Balas,Felix,3.0,Engineering,Engineer,4070.0,2014-01-10 19:03:01,67.83333333333333,False,True,True,17,Afternoon,2014-01-10
52348,2014-01-10 19:03:45,3,36.08551128,24.86044607,Balas,Felix,3.0,Engineering,Engineer,19516.0,2014-01-11 00:29:01,325.26666666666665,False,True,True,19,Evening,2014-01-10
52378,2014-01-11 00:29:45,3,36.08669679,24.85757883,Balas,Felix,3.0,Engineering,Engineer,63496.0,2014-01-11 18:08:01,1058.2666666666667,True,False,False,0,Night,2014-01-11
52468,2014-01-11 18:11:01,3,36.07667637,24.85761656,Balas,Felix,3.0,Engineering,Engineer,6780.0,2014-01-11 20:04:01,113.0,True,True,False,18,Afternoon,2014-01-11
52568,2014-01-11 20:07:01,3,36.08664577,24.85757681,Balas,Felix,3.0,Engineering,Engineer,80880.0,2014-01-12 18:35:01,1348.0,True,True,False,20,Evening,2014-01-11
52665,2014-01-12 18:37:28,3,36.07666925,24.85764031,Balas,Felix,3.0,Engineering,Engineer,5673.0,2014-01-12 20:12:01,94.55,True,True,False,18,Afternoon,2014-01-12
52763,2014-01-12 20:14:28,3,36.08663624,24.85760247,Balas,Felix,3.0,Engineering,Engineer,39093.0,2014-01-13 07:06:01,651.55,True,True,False,20,Evening,2014-01-12
52884,2014-01-13 07:09:48,3,36.08182545,24.8509135,Balas,Felix,3.0,Engineering,Engineer,1753.0,2014-01-13 07:39:01,29.216666666666665,False,True,True,7,Morning,2014-01-13
53764,2014-01-13 07:59:11,3,36.04802158,24.87956665,Balas,Felix,3.0,Engineering,Engineer,14990.0,2014-01-13 12:09:01,249.83333333333334,False,True,True,7,Morning,2014-01-13
54092,2014-01-13 12:17:17,3,36.06348257,24.85099596,Balas,Felix,3.0,Engineering,Engineer,5144.0,2014-01-13 13:43:01,85.73333333333333,False,True,True,12,Morning,2014-01-13
54423,2014-01-13 13:51:17,3,36.04803103,24.87957187,Balas,Felix,3.0,Engineering,Engineer,14684.0,2014-01-13 17:56:01,244.73333333333332,False,True,True,13,Afternoon,2014-01-13
54929,2014-01-13 18:07:11,3,36.08665163,24.85764434,Balas,Felix,3.0,Engineering,Engineer,48710.0,2014-01-14 07:39:01,811.8333333333334,False,True,True,18,Afternoon,2014-01-13
55046,2014-01-14 07:42:48,3,36.08182801,24.85089879,Balas,Felix,3.0,Engineering,Engineer,1213.0,2014-01-14 08:03:01,20.216666666666665,False,True,True,7,Morning,2014-01-14
55965,2014-01-14 08:23:11,3,36.04803141,24.87957591,Balas,Felix,3.0,Engineering,Engineer,12890.0,2014-01-14 11:58:01,214.83333333333334,False,True,True,8,Morning,2014-01-14
56322,2014-01-14 12:06:26,3,36.06584491,24.85238533,Balas,Felix,3.0,Engineering,Engineer,5075.0,2014-01-14 13:31:01,84.58333333333333,False,True,True,12,Morning,2014-01-14
56678,2014-01-14 13:39:26,3,36.048030100000005,24.87957109,Balas,Felix,3.0,Engineering,Engineer,13775.0,2014-01-14 17:29:01,229.58333333333334,False,True,True,13,Afternoon,2014-01-14
57192,2014-01-14 17:40:11,3,36.08663939,24.85763012,Balas,Felix,3.0,Engineering,Engineer,5870.0,2014-01-14 19:18:01,97.83333333333333,False,True,True,17,Afternoon,2014-01-14
57297,2014-01-14 19:20:53,3,36.07522123,24.85627378,Balas,Felix,3.0,Engineering,Engineer,5828.0,2014-01-14 20:58:01,97.13333333333334,False,True,True,19,Evening,2014-01-14
57401,2014-01-14 21:00:52,3,36.08672657,24.85765758,Balas,Felix,3.0,Engineering,Engineer,489.0,2014-01-14 21:09:01,8.15,False,False,False,21,Evening,2014-01-14
57402,2014-01-14 21:09:01,3,36.08667449,24.85761851,Balas,Felix,3.0,Engineering,Engineer,36720.0,2014-01-15 07:21:01,612.0,False,False,False,21,Evening,2014-01-14
57512,2014-01-15 07:24:48,3,36.08182642,24.85090698,Balas,Felix,3.0,Engineering,Engineer,2413.0,2014-01-15 08:05:01,40.21666666666667,False,True,True,7,Morning,2014-01-15
58423,2014-01-15 08:25:11,3,36.04803286,24.87956878,Balas,Felix,3.0,Engineering,Engineer,12530.0,2014-01-15 11:54:01,208.83333333333334,False,True,True,8,Morning,2014-01-15
58753,2014-01-15 12:02:17,3,36.06346911,24.85100859,Balas,Felix,3.0,Engineering,Engineer,6704.0,2014-01-15 13:54:01,111.73333333333333,False,True,True,12,Morning,2014-01-15
59079,2014-01-15 14:02:17,3,36.048029299999996,24.87956919,Balas,Felix,3.0,Engineering,Engineer,13964.0,2014-01-15 17:55:01,232.73333333333332,False,True,True,14,Afternoon,2014-01-15
59607,2014-01-15 18:06:11,3,36.08665278,24.85758422,Balas,Felix,3.0,Engineering,Engineer,2570.0,2014-01-15 18:49:01,42.833333333333336,False,True,True,18,Afternoon,2014-01-15
59716,2014-01-15 18:51:28,3,36.07663212,24.85756475,Balas,Felix,3.0,Engineering,Engineer,5133.0,2014-01-15 20:17:01,85.55,False,True,True,18,Afternoon,2014-01-15
59806,2014-01-15 20:20:01,3,36.08666637,24.85766329,Balas,Felix,3.0,Engineering,Engineer,39840.0,2014-01-16 07:24:01,664.0,False,True,True,20,Evening,2014-01-15
59924,2014-01-16 07:27:48,3,36.08177283,24.85088641,Balas,Felix,3.0,Engineering,Engineer,1993.0,2014-01-16 08:01:01,33.21666666666667,False,True,True,7,Morning,2014-01-16
60833,2014-01-16 08:21:11,3,36.04802517,24.87957476,Balas,Felix,3.0,Engineering,Engineer,13910.0,2014-01-16 12:13:01,231.83333333333334,False,True,True,8,Morning,2014-01-16
61169,2014-01-16 12:21:26,3,36.0658445,24.85239026,Balas,Felix,3.0,Engineering,Engineer,5435.0,2014-01-16 13:52:01,90.58333333333333,False,True,True,12,Morning,2014-01-16
61532,2014-01-16 14:00:26,3,36.04802836,24.87957681,Balas,Felix,3.0,Engineering,Engineer,12515.0,2014-01-16 17:29:01,208.58333333333334,False,True,True,14,Afternoon,2014-01-16
62043,2014-01-16 17:40:11,3,36.08663508,24.85766227,Balas,Felix,3.0,Engineering,Engineer,3410.0,2014-01-16 18:37:01,56.833333333333336,False,True,True,17,Afternoon,2014-01-16
62138,2014-01-16 18:39:28,3,36.07666964,24.85756447,Balas,Felix,3.0,Engineering,Engineer,5913.0,2014-01-16 20:18:01,98.55,False,True,True,18,Afternoon,2014-01-16
62227,2014-01-16 20:20:28,3,36.08664557,24.85765894,Balas,Felix,3.0,Engineering,Engineer,38433.0,2014-01-17 07:01:01,640.55,False,True,True,20,Evening,2014-01-16
62349,2014-01-17 07:04:48,3,36.08172611,24.85088248,Balas,Felix,3.0,Engineering,Engineer,2593.0,2014-01-17 07:48:01,43.21666666666667,False,True,True,7,Morning,2014-01-17
63267,2014-01-17 08:08:11,3,36.04802747,24.87957681,Balas,Felix,3.0,Engineering,Engineer,14810.0,2014-01-17 12:15:01,246.83333333333334,False,True,True,8,Morning,2014-01-17
63545,2014-01-17 12:21:16,3,36.05971316,24.85806807,Balas,Felix,3.0,Engineering,Engineer,4545.0,2014-01-17 13:37:01,75.75,False,True,True,12,Morning,2014-01-17
63805,2014-01-17 13:43:16,3,36.048024,24.879576800000002,Balas,Felix,3.0,Engineering,Engineer,15225.0,2014-01-17 17:57:01,253.75,False,True,True,13,Afternoon,2014-01-17
64317,2014-01-17 18:08:11,3,36.0866515,24.85767136,Balas,Felix,3.0,Engineering,Engineer,5870.0,2014-01-17 19:46:01,97.83333333333333,False,True,True,18,Afternoon,2014-01-17
64409,2014-01-17 19:48:28,3,36.07662794,24.85762978,Balas,Felix,3.0,Engineering,Engineer,7833.0,2014-01-17 21:59:01,130.55,False,True,True,19,Evening,2014-01-17
64493,2014-01-17 22:01:26,3,36.08671169,24.8575845,Balas,Felix,3.0,Engineering,Engineer,2375.0,2014-01-17 22:41:01,39.583333333333336,False,False,False,22,Evening,2014-01-17
64494,2014-01-17 22:41:01,3,36.08664252,24.8575824,Balas,Felix,3.0,Engineering,Engineer,69540.0,2014-01-18 18:00:01,1159.0,False,False,False,22,Evening,2014-01-17
64673,2014-01-18 18:07:01,3,36.07219229,24.84134761,Balas,Felix,3.0,Engineering,Engineer,1980.0,2014-01-18 18:40:01,33.0,True,True,False,18,Afternoon,2014-01-18
64777,2014-01-18 18:43:09,3,36.06584609,24.85237644,Balas,Felix,3.0,Engineering,Engineer,3652.0,2014-01-18 19:44:01,60.86666666666667,True,True,False,18,Afternoon,2014-01-18
64962,2014-01-18 19:49:01,3,36.08666208,24.85756512,Balas,Felix,3.0,Engineering,Engineer,81120.0,2014-01-19 18:21:01,1352.0,True,True,False,19,Evening,2014-01-18
65059,2014-01-19 18:23:28,3,36.07667013,24.85758962,Balas,Felix,3.0,Engineering,Engineer,5013.0,2014-01-19 19:47:01,83.55,True,True,False,18,Afternoon,2014-01-19
65288,2014-01-06 06:35:24,4,36.07333683,24.86421942,Barranco,Ingrid,4.0,Executive,SVP/CFO,1057.0,2014-01-06 06:53:01,17.616666666666667,False,True,True,6,Morning,2014-01-06
65289,2014-01-06 06:53:01,4,36.07332875,24.86418589,Barranco,Ingrid,4.0,Executive,SVP/CFO,1320.0,2014-01-06 07:15:01,22.0,False,True,True,6,Morning,2014-01-06
65924,2014-01-06 07:28:19,4,36.04802162,24.87957574,Barranco,Ingrid,4.0,Executive,SVP/CFO,18342.0,2014-01-06 12:34:01,305.7,False,True,True,7,Morning,2014-01-06
66247,2014-01-06 12:42:16,4,36.06338067,24.85103902,Barranco,Ingrid,4.0,Executive,SVP/CFO,1065.0,2014-01-06 13:00:01,17.75,False,True,True,12,Morning,2014-01-06
66248,2014-01-06 13:00:01,4,36.06346403,24.85097294,Barranco,Ingrid,4.0,Executive,SVP/CFO,1740.0,2014-01-06 13:29:01,29.0,False,True,True,13,Afternoon,2014-01-06
66593,2014-01-06 13:37:17,4,36.04802499,24.87957132,Barranco,Ingrid,4.0,Executive,SVP/CFO,16964.0,2014-01-06 18:20:01,282.73333333333335,False,True,True,13,Afternoon,2014-01-06
66952,2014-01-06 18:28:01,4,36.07818735,24.87211334,Barranco,Ingrid,4.0,Executive,SVP/CFO,5160.0,2014-01-06 19:54:01,86.0,False,True,True,18,Afternoon,2014-01-06
67115,2014-01-06 19:57:13,4,36.07669725,24.85763488,Barranco,Ingrid,4.0,Executive,SVP/CFO,3288.0,2014-01-06 20:52:01,54.8,False,True,True,19,Evening,2014-01-06
67264,2014-01-06 20:56:01,4,36.07817957,24.87213508,Barranco,Ingrid,4.0,Executive,SVP/CFO,35160.0,2014-01-07 06:42:01,586.0,False,True,True,20,Evening,2014-01-06
67392,2014-01-07 06:44:23,4,36.07332795,24.86422942,Barranco,Ingrid,4.0,Executive,SVP/CFO,698.0,2014-01-07 06:56:01,11.633333333333333,False,True,True,6,Morning,2014-01-07
67393,2014-01-07 06:56:01,4,36.07335772,24.86417021,Barranco,Ingrid,4.0,Executive,SVP/CFO,660.0,2014-01-07 07:07:01,11.0,False,True,True,6,Morning,2014-01-07
68026,2014-01-07 07:20:19,4,36.04802759,24.87956578,Barranco,Ingrid,4.0,Executive,SVP/CFO,17322.0,2014-01-07 12:09:01,288.7,False,True,True,7,Morning,2014-01-07
68352,2014-01-07 12:17:17,4,36.06342812,24.85100917,Barranco,Ingrid,4.0,Executive,SVP/CFO,4904.0,2014-01-07 13:39:01,81.73333333333333,False,True,True,12,Morning,2014-01-07
68670,2014-01-07 13:47:17,4,36.04802877,24.87957285,Barranco,Ingrid,4.0,Executive,SVP/CFO,16484.0,2014-01-07 18:22:01,274.73333333333335,False,True,True,13,Afternoon,2014-01-07
